experiment,method,query_mode,model_key,index_file,map_key,item_type,query,gold_ids,pred_ids_topk,hit,hit_rank,k,error_type,error_message
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Какое уравнение баланса мощностей можно получить для данной электрической цепи, учитывая индуктивно связанные элементы L1 и L3?",L10_p51|L10_p52_img0,L10_p37|L16_p37|L16_p12|L16_p44|L10_p51|L34_p6|L12_p44|L07_p49|L16_p19|L17_p64,1,5,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какие законы применяются к прямым и обратным волнам напряжения и тока?,L40_p43,L40_p66|L39_p59|L31_p58|L41_p60|L05_p28|L18_p60|L39_p52|L41_p34|L41_p11|L41_p7,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,"Какое уравнение используется для расчета среднего значения напряжения, наведенного потоком?",L34_p55,L33_p36|L34_p6|L36_p13|L18_p74|L32_p7|L24_p24|L21_p33|L33_p41|L41_p60|L27_p29,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какое количество независимых уравнений по второму закону Кирхгофа можно записать для схемы с m ветвями?,L02_p55,L06_p17|L05_p36|L06_p28|L02_p55|L29_p39|L05_p34|L11_p36|L36_p9|L05_p66|L10_p54,1,4,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какие параметры в схемах с катушками индуктивности и конденсаторами играют ключевую роль при коммутации?,L24_p46,L04_p109|L23_p18|L25_p24|L24_p44|L22_p47|L04_p110|L01_p21|L15_p4|L04_p19|L34_p10,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Какое условие необходимо для достижения резонанса в электрической цепи, и как это влияет на мнимую часть напряжения?",L08_p41_img0|L08_p41,L08_p11|L08_p13|L08_p35|L08_p41|L08_p45|L25_p23|L21_p8|L32_p7|L08_p43|L10_p37,1,4,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какое значение реактивной мощности будет иметь при индуктивной нагрузке?,L07_p20,L25_p24|L24_p44|L34_p6|L04_p108|L20_p65|L17_p5|L34_p10|L04_p94|L16_p17|L24_p25,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Как изменится форма сигнала u(t) = U_m sin(αt + φ_U), если изменить частоту α на новое значение α'?",L26_p18_img0|L26_p18,L03_p17|L03_p24|L15_p45|L09_p28|L15_p31|L19_p60|L03_p7|L02_p57|L15_p9|L20_p29,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены между собой в этой схеме?,L12_p22|L12_p22_img1,L27_p23|L18_p40|L38_p51|L29_p26|L29_p5|L10_p37|L12_p16|L16_p43|L09_p5|L02_p0,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Каковы условия для возникновения гармоник, кратных трем, в контуре треугольника генератора при несинусоидальных фазных ЭДС? Как это влияет на ток в замкнутом треугольнике генератора, если его внешняя цепь разомкнута?",L23_p62|L23_p63_img0,L21_p62|L22_p1|L22_p7|L22_p6|L21_p61|L20_p11|L21_p48|L22_p0|L18_p35|L21_p46,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,Какое комплексное сопротивление имеет катушка индуктивности с индуктивностью L = 0.5 H при частоте тока f = 50 Hz?,L04_p19|L04_p19_img28,L25_p74|L25_p24|L24_p44|L34_p10|L34_p6|L18_p8|L24_p25|L38_p54|L32_p90|L04_p114,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какие уравнения были получены формализованным способом?,L29_p71,L28_p13|L35_p5|L14_p17|L18_p66|L27_p7|L05_p52|L06_p21|L23_p31|L14_p18|L27_p89,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какие гармоники включают в себя частоты от 0 до какой-то максимальной частоты?,L23_p48,L21_p10|L15_p31|L21_p53|L21_p46|L21_p49|L08_p43|L21_p60|L21_p59|L20_p29|L21_p14,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какая информация может быть получена из нумерации токов в исходной цепи?,L29_p65,L28_p7|L40_p21|L25_p23|L24_p24|L26_p17|L13_p37|L10_p19|L24_p14|L29_p71|L01_p2,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какое количество ветвей в графе на рисунке 3?,L02_p25,L06_p67|L11_p23|L06_p30|L38_p17|L02_p9|L02_p25|L02_p56|L02_p20|L04_p55|L02_p14,1,6,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L13_p4|L13_p4_img0,L27_p23|L18_p40|L38_p51|L29_p26|L29_p5|L10_p37|L12_p16|L16_p43|L09_p5|L23_p46,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Какой метод используется для расчета нелинейной цепи, когда известна вебер-амперная характеристика нелинейного элемента, и каким образом эта характеристика аппроксимируется для расчета первой и третьей гармоник тока в цепи, состоящей из последовательно соединенного линейного конденсатора и нелинейной катушки?",L36_p19|L36_p19_img9,L34_p66|L32_p69|L34_p30|L34_p5|L20_p69|L28_p49|L32_p103|L36_p63|L38_p47|L33_p58,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,"Какова частота сигнала, если его период составляет 0.02 секунды?",L03_p3,L38_p83|L15_p31|L38_p64|L15_p9|L39_p16|L03_p4|L39_p116|L32_p117|L39_p10|L40_p21,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какой аспект при расчете переходных процессов следует учитывать?,L42_p29,L41_p2|L36_p40|L37_p86|L24_p2|L24_p0|L26_p46|L37_p25|L36_p72|L22_p30|L27_p27,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L25_p82|L25_p82_img0,L27_p23|L18_p40|L38_p51|L29_p26|L29_p5|L10_p37|L12_p16|L16_p43|L09_p5|L23_p46,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Как изменяется график зависимости тока в i-й ветви при изменении напряжения между узлами m и n?,L30_p45,L13_p53|L29_p10|L12_p45|L29_p19|L32_p102|L27_p16|L12_p47|L27_p18|L38_p48|L21_p33,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какие уравнения позволяют определить ток и напряжение по их значениям в конце линии после подстановки найденных выражений?,L41_p32,L39_p133|L39_p130|L39_p121|L18_p60|L39_p137|L38_p48|L35_p2|L41_p69|L18_p74|L24_p24,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Какое значение имеет переменная Zb в данной схеме, если известно, что j100 Ом соответствует реактивному сопротивлению?",L09_p58|L09_p58_img0,L04_p108|L16_p17|L36_p19|L25_p94|L04_p19|L10_p34|L13_p9|L11_p29|L17_p5|L04_p25,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какое уравнение представляет собой матричную запись закона Ома?,L06_p11,L06_p11|L06_p2|L06_p51|L25_p83|L31_p77|L23_p79|L27_p7|L06_p6|L39_p59|L06_p21,1,1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,"Какое условие должно выполняться для того, чтобы воздушный зазор был назван большим?",L33_p81,L32_p48|L32_p99|L32_p95|L32_p70|L24_p65|L32_p55|L01_p56|L32_p96|L30_p24|L30_p7,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какие формулы используются для расчета напряжений и токов в трехфазной системе с учетом последовательности?,L20_p28,L16_p37|L16_p12|L18_p88|L17_p64|L16_p19|L21_p61|L16_p44|L16_p43|L18_p20|L20_p69,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Как определить начальную фазу синусоидальной функции, если известны значения аргумента и фазы в начальный момент времени?",L03_p23_img1|L03_p23,L03_p23|L03_p81|L33_p39|L33_p3|L05_p5|L03_p26|L03_p92|L05_p92|L33_p54|L03_p17,1,1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какую матрицу используют для расчета электрических цепей?,L11_p28,L06_p0|L28_p49|L12_p44|L02_p37|L20_p69|L28_p7|L38_p48|L18_p14|L02_p56|L36_p9,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Почему катушки индуктивности и конденсаторы не используются в цепях постоянного тока?,L04_p110,L04_p110|L07_p17|L18_p57|L23_p18|L22_p3|L22_p23|L31_p57|L04_p1|L20_p11|L17_p56,1,1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какое уравнение используется для описания работы приведенного трансформатора?,L37_p76,L36_p20|L36_p11|L24_p24|L36_p23|L24_p43|L27_p7|L03_p14|L18_p87|L17_p26|L36_p1,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены последовательно и параллельно на этой схеме?,L28_p38|L28_p39_img0,L27_p23|L29_p5|L18_p40|L38_p51|L29_p26|L04_p53|L28_p64|L04_p73|L04_p65|L12_p41,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какие методы расчета электрических цепей позволяют рассчитать любую схему?,L06_p0,L28_p49|L06_p0|L20_p69|L34_p20|L27_p5|L05_p34|L12_p0|L18_p14|L05_p31|L09_p2,1,2,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Как изменятся токи и их производные в момент коммутации в схеме на рисунке 3, если до коммутации конденсатор был не заряжен?",L24_p52|L24_p52_img0,L23_p23|L21_p34|L24_p46|L04_p110|L23_p18|L22_p37|L23_p15|L24_p55|L25_p86|L04_p109,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какая характеристика термистора представлена на рисунке 2?,L34_p4,L04_p109|L04_p15|L32_p105|L21_p31|L36_p5|L38_p14|L02_p3|L05_p18|L32_p106|L01_p27,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какой модуль тока используется в данном контексте?,L13_p37,L13_p37|L36_p14|L22_p20|L25_p23|L21_p10|L28_p7|L22_p8|L03_p14|L31_p5|L21_p34,1,1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,"Какой метод используется для расчета неразветвленных магнитных цепей, содержащих воздушные зазоры?",L33_p48,L32_p69|L32_p70|L20_p69|L28_p49|L32_p42|L32_p65|L32_p52|L31_p51|L31_p52|L32_p79,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L30_p29_img1|L30_p29,L27_p23|L18_p40|L38_p51|L29_p26|L29_p5|L10_p37|L12_p16|L16_p43|L09_p5|L23_p46,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L04_p50_img0|L04_p50,L27_p23|L18_p40|L38_p51|L29_p26|L29_p5|L10_p37|L12_p16|L16_p43|L09_p5|L23_p46,0,-1,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Какое уравнение является однородным, и как оно связано с исходным неоднородным уравнением? Также объясните, почему в электротехнике удобно принимать решение, соответствующее искомой переменной х в установившемся послекоммутационном режиме.",L24_p25|L24_p25_img1,L22_p51|L39_p23|L36_p64|L29_p74|L39_p24|L18_p83|L29_p37|L34_p21|L17_p49|L27_p7,0,-1,10,,
