experiment,method,query_mode,model_key,index_file,map_key,item_type,query,gold_ids,pred_ids_topk,hit,hit_rank,recall,mrr,ndcg,k,error_type,error_message
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы соединены между собой на этой схеме?,L03_p11|L03_p11_img0,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,text,Какая зависимость описывается кривой 2 на рисунке 1 в контексте электротехники?,L32_p48,L15_p35|L32_p107|L36_p48|L01_p32|L12_p13,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы соединены между собой в этой схеме?,L02_p42_img0|L02_p41,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,hybrid,"Как изменится значение тока u_C(0) в случае, если в цепи на рис. 3 будет включена дополнительная индуктивность L2, и как это отразится на изображении тока?",L27_p50_img0|L27_p50,L39_p30|L26_p43|L25_p76|L10_p19|L25_p33,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы соединены между собой на этой схеме?,L05_p31_img34|L05_p31,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,text,Какой знак перед величиной емкости в формуле указывает на характер нагрузки?,L13_p39,L37_p66|L07_p40|L37_p74|L07_p54|L37_p89,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы соединены между собой на этой схеме?,L15_p49|L15_p49_img0,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,text,Какую задачу предстоит решить при выполнении задания по электротехнике?,L39_p76,L32_p107|L01_p0|L27_p68|L35_p37|L32_p99,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы соединены в этой схеме?,L28_p36_img4|L28_p36,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,text,Какова формула для расчета реактивной мощности в электрической цепи?,L07_p19,L18_p71|L07_p39|L22_p40|L18_p19|L18_p60,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы соединены в этой схеме?,L01_p53|L01_p53_img0,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы соединены между собой на этой схеме?,L42_p8|L42_p8_img0,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,hybrid,"Какие значения токов I1, I2 и I3 будут получены при заданных параметрах и напряжении на входе схемы, если известно, что I1 = l - j(A), I2 = l - j(B), I3 = l - j(C)?",L09_p6|L09_p6_img2,L39_p74|L40_p21|L35_p44|L02_p40|L35_p37,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,text,Почему в учебниках часто не используют аналитическое выражение характеристик нелинейных элементов?,L39_p1,L35_p7|L04_p110|L31_p5|L30_p1|L39_p3,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы связаны между собой в этой схеме?,L06_p40_img0|L06_p37,L28_p55|L20_p5|L39_p77|L31_p1|L12_p16,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,hybrid,"Какое комплексное сопротивление имеет ветвь, состоящая из последовательно соединенных резистора с сопротивлением 10 Ом и конденсатора с емкостью 0.01 Ф, при частоте тока 50 Гц?",L04_p19_img78|L04_p19,L23_p88|L19_p52|L27_p27|L37_p74|L27_p38,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,text,"Какое утверждение верно для контура, где есть только источники ЭДС и пассивные элементы?",L27_p45,L06_p42|L12_p11|L02_p61|L05_p93|L12_p2,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,hybrid,Каково значение константы A в выражении A = 1/2 * (e^γ + e^-γ) и как это выражение связано с константой ch γ?,L14_p101_img0|L14_p101,L12_p46|L41_p10|L23_p5|L14_p18|L20_p11,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,hybrid,"Какие схемы замещения используются для расчета симметричных составляющих токов в линейных цепях, и как они связаны с исходной схемой на рисунке 7,а?",L19_p56|L19_p57_img0,L12_p44|L36_p7|L19_p55|L33_p53|L01_p35,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,hybrid,"Какое условие необходимо выполнить для того, чтобы нелинейное уравнение (1) можно было свести к линейному? И как это влияет на решение задачи?",L38_p40|L38_p40_img0,L38_p23|L31_p45|L36_p54|L36_p8|L30_p27,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы соединены в этой схеме?,L04_p35|L04_p35_img30,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,text,Как записывается закон Ома для тока через резистор?,L13_p35,L40_p43|L27_p29|L42_p26|L05_p69|L23_p21,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы соединены в этой электрической схеме?,L04_p8|L04_p9_img0,L32_p99|L28_p55|L26_p41|L02_p0|L13_p37,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы соединены между собой в этой схеме?,L04_p34|L04_p34_img34,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,hybrid,"Какое изображение на рисунке 5 соответствует случаю, когда угол фазового сдвига между напряжением и током равен нулю (φ = 0), и как это влияет на векторную диаграмму?",L08_p31_img0|L08_p30,L07_p2|L28_p10|L18_p37|L03_p38|L04_p3,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы соединены между собой на этой схеме?,L18_p14_img2|L18_p14,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы соединены в этой схеме?,L07_p22_img1|L07_p22,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,text,Какая методика используется для аппроксимации характеристик нелинейных элементов в электрических цепях?,L31_p19,L30_p23|L34_p7|L34_p0|L22_p45|L30_p11,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,text,Какие функции напряжения и тока рассматриваются в учебнике?,L04_p26,L19_p18|L32_p107|L05_p87|L04_p106|L03_p90,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы соединены в этой схеме?,L37_p15_img1|L37_p15,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы связаны между собой в этой схеме?,L06_p42|L06_p43_img1,L28_p55|L20_p5|L39_p77|L31_p1|L12_p16,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,hybrid,"На основе представленной топографической диаграммы и текста, объясните, как можно определить направление тока в контуре, если известны значения токов I1, I2 и I3, а также их фазовые сдвиги?",L09_p10_img0|L09_p9,L05_p93|L03_p38|L05_p35|L05_p90|L09_p2,0,-1,0.0,0.0,0.0,5,,
Text Only (BGE),single,question,bge,idx_text_user_bge.bin,text_linear,image,Какие элементы связаны между собой в этой электрической схеме?,L05_p1_img1,L26_p41|L32_p99|L02_p0|L28_p55|L13_p37,0,-1,0.0,0.0,0.0,5,,
